avf_D6_MDS,iii_D5_MDS,iii_D6_MDS,avf_D5_MDS,avf_D6_LEE,iii_D6_LEE,ii_D6_MDS,ii_D5_MDS,iii_D5_LEE,ii_D6_LEE
0.1631108422933549,0.3736277788110023,0.1925465016983694,0.3203009917824823,-17361.803307812093,-17146.967679658756,0.17901430583553254,0.34181485236919895,-14215.129063111886,-17254.570813015205
0.18301075224023938,0.3547815859268526,0.17981670213930337,0.3379166107482226,-17114.14107605179,-17125.322580748612,0.2175706903667854,0.3845375622614654,-14256.34352498334,-16851.24016002678
0.29513975850887386,0.4856965481388663,0.30051836135725496,0.4435048353796119,-16333.926095521536,-16271.368770046427,0.30914463339216713,0.5258356815129575,-13619.413971438647,-16261.797404088495
0.3274772414923457,0.5180143245457872,0.34398199843787286,0.4654716472645389,-16141.882913191186,-16020.592625781484,0.3529134742290022,0.5131402222068475,-13476.684229263614,-16030.386290504539
0.3187924616494935,0.5746013846980288,0.34190623813297577,0.512740834164396,-16109.280233363546,-15974.268906914564,0.35107467329154346,0.5613800486672376,-13361.970548043482,-15973.537485943147
0.31254690718964495,0.5641617425041785,0.31514750643763856,0.5124571970328002,-16295.45320820608,-16165.802000990057,0.35403885065866053,0.5699229146357319,-13411.425908807749,-16139.39512487575
0.3965352490242127,0.5518397015932599,0.38794948620579545,0.5374678631635175,-15796.525305906802,-15745.970400287068,0.3996048103024048,0.6032119238440895,-13478.980705220705,-15751.384612560963
0.37277795630437754,0.6279094044232056,0.35746518860158083,0.5557899006701669,-15892.554751734027,-15642.30805899172,0.40507624376177565,0.6233189597691045,-13240.66152233566,-15684.511987627066
0.4602467427413717,0.5491292022664963,0.43027490825783454,0.5287905965331069,-15638.072162255146,-15537.53858617023,0.46667217995888277,0.6051239663898923,-13378.237419627501,-15424.082102814937
0.35469484399868995,0.6132909573785861,0.38590783782650806,0.5572978308550092,-15946.57283091137,-15770.958548257679,0.34841115597094063,0.6174719830299026,-13387.828619631226,-15833.9401442626
0.4266953710673591,0.6468595054310353,0.4287124683130893,0.6329519147424993,-15586.421866006709,-15533.130144169967,0.4556116253276589,0.6728287498537229,-13249.187096725107,-15417.560032028692
0.3878841209485572,0.5570434611644495,0.41311009916198177,0.4819514889359296,-15858.176306489167,-15638.589557040887,0.40460854293316845,0.5646594901008785,-13301.437464253382,-15711.583652052355
0.39006971782707006,0.6182752190255574,0.39605971195995815,0.5668726272223833,-15901.184319928761,-15715.508247375234,0.4205673165653702,0.6181733233762005,-13211.514074201375,-15691.87312312435
0.2816015704819913,0.5079038978622509,0.3085890540017476,0.4677733696717222,-16307.990176176852,-16162.269307003147,0.3096255150470527,0.5116902364335264,-13637.501368372206,-16354.036568802774
0.2974860960457933,0.5191540635175844,0.31902373788256894,0.45825954384248657,-16322.751310498696,-16100.201805331964,0.31002043758652864,0.4915832886529484,-13622.97289706751,-16258.308379197555
0.31159004022528325,0.5382337017481709,0.33291409975609665,0.5211395363268907,-16286.033467683574,-16133.558247269975,0.31165783390204616,0.5712143003492953,-13614.057009361633,-16082.071025910398
0.35836579472722685,0.6013990510689653,0.3729651732240401,0.5329943850652226,-15919.577962720683,-15788.763076009704,0.35268425989711893,0.6119477474432145,-13277.088355620921,-15927.505712025504
0.3705894765872839,0.5926103443600771,0.3897944979730115,0.4903921182395829,-15897.071186586967,-15797.215813032493,0.37515894418317114,0.551016127055079,-13353.518052657673,-15822.352217760485
0.20997579013685497,0.3635078193934335,0.2518315262601491,0.3070458506039596,-16993.849155594504,-16599.831833494187,0.22451583661508828,0.353694200663676,-14196.31753803779,-16858.071827725336
0.2855641941449423,0.41340774022955634,0.32849504777653027,0.39685243880710475,-16437.767296578386,-16211.951502666481,0.2875054887011558,0.4417662676232107,-13991.501439795007,-16422.83371354232
0.3075168551003783,0.46009307183132836,0.33368782950432446,0.4173300173540972,-16220.962619864571,-16089.748775462363,0.31072346370300824,0.4703335117100818,-13796.192854525867,-16167.632173377944
0.33004298251744707,0.48613856111339215,0.3368332709074586,0.4093032706118482,-16089.729700896296,-15896.322219978263,0.33185435811880615,0.4557977726188916,-13534.184220521958,-16002.987340367281
0.3259673182057226,0.5312291543449548,0.39044263529804224,0.4480981231420758,-16220.25186004187,-15848.490307876864,0.3337859415937062,0.47058910752684546,-13577.42152976181,-16067.41642517002
0.17858740313405383,0.30134919206945004,0.19564445283420484,0.24599224960257907,-17545.976362019428,-17254.49420487325,0.19566316894586028,0.28863473178688687,-14624.399435946787,-17218.52623525833
0.22592297801812058,0.4312750765100468,0.24119175836558163,0.3596254573468969,-16689.06756717028,-16542.5104574733,0.2558521034963753,0.4101027472723874,-13872.896042082746,-16560.359160835575
0.3150780154536128,0.5224033330345663,0.3254962469167125,0.4641796169680681,-16315.580513877674,-16081.630730644853,0.31207755952790933,0.5200713975311929,-13280.501123257929,-16187.693106831273
0.2818290997444839,0.4394810477905295,0.30602868784093856,0.40338013069535794,-16549.473868892124,-16255.382172585363,0.3006789561106286,0.4238776486556546,-13879.936173843795,-16416.016605307334
0.27856714210781636,0.42237582236494664,0.32184771524558076,0.36707399697368004,-16521.185922032237,-16314.889965846502,0.2968224577926561,0.4307621913186295,-14023.521762958151,-16453.32043062723
0.29529027764813476,0.46079431285764694,0.32373006664931414,0.40249799885629,-16255.679625313911,-16120.481567768558,0.30483937266355016,0.4715632706921788,-13685.87321593146,-16162.636707221265
0.2558328018868182,0.44793928250530884,0.2664888326163105,0.38693509716633606,-16598.642222408547,-16476.33619803057,0.27080060894182784,0.45268373267074097,-13649.4755575723,-16385.740858418758
0.20607939714430937,0.35268347556139223,0.22785604612811225,0.3217603713712175,-17026.98760184367,-16855.19682173464,0.23466867310110012,0.34291440728972883,-14184.11559201271,-16866.07237728773
0.2970042933693798,0.4928378777959999,0.3194722644893261,0.4288342273455103,-16315.304662582876,-16280.831722256971,0.30306140871510284,0.4488509504755326,-13709.55344994726,-16198.521068376831
0.2571720291569507,0.3882537264664629,0.29330478880400507,0.37570287240701467,-16652.369216800605,-16323.94252393537,0.2666322920490207,0.43870668467740553,-14059.32494832332,-16452.811237683734
0.271672758620545,0.46337795152555405,0.3040825050661215,0.4200194957296243,-16503.905729691687,-16370.179977226304,0.3087732374373418,0.46502802462967807,-13975.52184711276,-16448.804588439114
0.1673548811373596,0.2724487786638485,0.1759102091718904,0.22027968645302942,-17733.058644113753,-17478.850512389723,0.17220227448781777,0.2627796835881011,-14679.48933689384,-17587.335713103006
0.32816057504094814,0.6229464340785108,0.4335235791801136,0.48726790346121396,-16199.245665330782,-15702.994542336908,0.27197046207256975,0.48470147310657014,-13548.59347889392,-16433.410419619355
0.325137636304504,0.654610659172957,0.3804390262292616,0.5531172754874856,-16132.245854290388,-15791.782475560289,0.320694577827024,0.4884414377476947,-13383.648864935603,-16188.364953441267
0.3336041639531112,0.598757122521759,0.4434129416300339,0.5318893200648244,-16299.345586026955,-15762.277549996707,0.27381708643242936,0.47165673572732913,-13748.025057189792,-16413.11871441928
0.2996620403964862,0.5689590184707836,0.4164070995970724,0.4972237451793574,-16380.32019842412,-15972.453825188208,0.25874057266321665,0.43082199073560146,-13816.857316429574,-16531.742625370738
0.3117032573406989,0.5821302316831306,0.3730376050708193,0.48267971456663505,-16232.177800123422,-15868.121685746763,0.2781284377364055,0.4975913499381604,-13433.898345474143,-16364.779656053131
0.2831452299307947,0.5667455014991343,0.35578902765288584,0.4621756275443345,-16418.313612167978,-16014.854939865148,0.24896031726687765,0.43020148258407953,-13738.453648607596,-16689.282461829775
0.31499032620756995,0.6030753868549535,0.409632801287836,0.48162701937457736,-16274.527179048375,-15818.753610412805,0.26293500948244136,0.4840331742782286,-13612.15968944829,-16469.968857894313
0.2985507557670273,0.5203989599188225,0.3821134270925188,0.42902264744013313,-16426.009837546306,-15934.792655304132,0.2833288316565305,0.43310446177120276,-13857.244647809966,-16542.266375869527
0.28576888906908116,0.6228501241937636,0.3730750403294897,0.5094905932765954,-16378.768519856363,-15951.206400803854,0.27781103888022096,0.4510504173571091,-13680.401389027855,-16484.640781121423
0.2946343754273312,0.5277660062969928,0.37860254802343557,0.4297007529636786,-16379.165301581097,-15784.37980242148,0.2850428812475447,0.4191820413300622,-13657.648296253246,-16510.056707782875
0.29852926985997247,0.5497275634017939,0.38052047178180815,0.4518134647863263,-16440.316376000024,-16026.242296694101,0.27931019422265985,0.44767269403200555,-13689.248406096413,-16685.160392856487
0.29366896300961104,0.5546997657914201,0.3712436114226755,0.4853091832699666,-16272.966163585661,-15799.951304762388,0.2824500972896282,0.46264217977714367,-13603.070050862865,-16292.136262401254
0.2971070802848356,0.4702626507709528,0.3533837616304472,0.402571478992726,-16443.029506863724,-16034.329959254706,0.2868307165664141,0.40286144901730525,-14153.376558624454,-16578.26377719046
0.3054771884387523,0.5608900146758808,0.3977400587008134,0.4656732159493142,-16344.939771778336,-15915.544322972313,0.2762883169218097,0.4791151384763656,-13803.148039932752,-16352.747858097518
0.3375429789880573,0.5715579735153199,0.42558085060418666,0.4706974185096352,-16179.913655313278,-15840.173569182687,0.3055546338276231,0.4826844318003624,-13699.783063721354,-16325.160861257662
0.29967698775465595,0.5173731444794274,0.3775788746122327,0.43322593874391635,-16388.04939811729,-15977.070755892784,0.2675294475693748,0.40340105598442844,-13925.60110111085,-16531.60440988036
0.29037809713948975,0.5638909737900197,0.3488299470445401,0.48130250325003554,-16480.808850758498,-16171.810467529695,0.24829012655328425,0.4576264706195028,-13708.48858481918,-16648.795081783865
0.29269260604142056,0.5027509308303872,0.38226715609560075,0.41827058109008225,-16490.71139516741,-16006.138355095227,0.2776899069392032,0.41204697533669826,-14001.102934288974,-16612.697284903927
0.31507422805149904,0.5894151273466042,0.3899541498153641,0.4772473242316802,-16344.139138495033,-15884.04613543576,0.28112761785633666,0.4527185472290947,-13962.924631052185,-16517.37388261033
0.3182227173998366,0.5971916463819319,0.3949267098825196,0.4919321966364379,-16379.209495238407,-15857.850091163575,0.29072425931586926,0.4922053085193536,-13685.31365752119,-16524.171942229128
0.3184616794072895,0.5747872764682114,0.40192472126173895,0.4799064666316881,-16261.497957544565,-15798.52228319778,0.254001737996002,0.45312836105195625,-13937.386360472949,-16442.79937959762
0.3344321839776358,0.5946287855512608,0.39625386507103927,0.5152406922347655,-16110.121158562457,-15855.424117827468,0.32400541753975076,0.4953495191749735,-13594.752197708582,-16186.718931021667
0.28861255592483276,0.5151177592665924,0.34294700913092796,0.459085077836087,-16519.365384991204,-16121.119092266134,0.2537836616341305,0.4818844555700277,-13964.348856565075,-16678.719357606344
0.3027356272243398,0.5588141829402662,0.380647508416244,0.4736768654597735,-16334.80762967034,-15970.742661677701,0.2731564650875446,0.4205695106339417,-13906.77920118592,-16549.902727922432
0.31105103522979066,0.6089236254578911,0.38165074523932246,0.5538156957814122,-16247.646157564493,-15839.239799978483,0.269362647263515,0.49567060644510436,-13578.656113708572,-16430.245948888358
0.3126591320003515,0.512761287913879,0.3640425508717037,0.43580001304011245,-16460.827562513583,-16028.071155795637,0.2969917152402631,0.4447877537383844,-14051.980647473334,-16333.398521867559
0.3402353609352435,0.5776421034187769,0.3793505493928993,0.5324175242076408,-16133.34964235924,-15991.943329462727,0.32297096513903434,0.5321729960320647,-13762.978447778683,-16224.442399250493
0.33975754722312573,0.5469108662300405,0.3777165936577123,0.5039057886069426,-16260.88831522622,-15874.357213556113,0.31493983596345976,0.49213275710634435,-13923.187388816248,-16198.797903910687
0.2875485001623217,0.5112458767409664,0.35170863880814845,0.45769883581446225,-16416.639145921454,-16048.656239050226,0.2945480704265088,0.46223346010091476,-13870.200670984634,-16326.752919500777
0.2913143737815374,0.5042600902779358,0.33468451946502936,0.47636181852835663,-16461.133713678297,-16237.49627566941,0.2912942078747726,0.46524348473721006,-13980.868104564412,-16455.32712349612
0.2679258729727515,0.5308034200846585,0.32803336599006905,0.49695161937082905,-16590.979755731485,-16261.210208319642,0.2468158962355733,0.45858480226760234,-13921.204753712394,-16664.43774308729
0.2810327401977639,0.5099383993628752,0.336891555147872,0.4706781359428127,-16514.38990299358,-16101.705885740532,0.26137255282219307,0.4399272336974413,-13834.25875441352,-16626.341922360883
0.2882112163503216,0.5205956172953161,0.32797508236946904,0.4416160208835481,-16598.332025544732,-16140.690785068624,0.26720313184490385,0.4067520893881639,-14044.288851500716,-16624.30429794066
0.2834900683780599,0.5373022554523929,0.3579876624961963,0.4584601034821283,-16545.59823538646,-16096.191394245856,0.2804122568869638,0.4652102130228924,-13957.144412027948,-16478.58050418999
0.28127073897934446,0.5213345272713299,0.33550939290993775,0.4417544220651083,-16517.04640016796,-16123.761695046358,0.2486038264318289,0.43462520146416694,-14001.950403689825,-16560.45228009036
0.2524812915730573,0.47826423414658303,0.31333759108422315,0.4164053347214224,-16700.189646226492,-16300.658027973379,0.23362803082967762,0.399902313783677,-14005.19120108965,-16798.02565159373
0.2591664827930838,0.47431329029643793,0.3067152021387461,0.4139705125350879,-16664.529252164055,-16275.522940843834,0.25333643893882385,0.419978673531867,-14098.765652264523,-16694.86433860749
0.22096728957840578,0.44669635203445746,0.20500259602169218,0.4473243660456774,-16814.572292958743,-16971.37515943656,0.34069691657127377,0.5232149618827713,-13855.548614756539,-16074.431302773588
0.20241497897422847,0.4636586936449336,0.19739972335358535,0.43515095066883375,-16846.428234206527,-16936.732844345053,0.30292590353107074,0.5386257795881334,-13621.794631893783,-16207.124953764596
0.2115292458269789,0.4435053435599434,0.20423538718280554,0.4628038380220413,-16732.74054068813,-16808.665090664028,0.3298117537993625,0.5755598270139224,-13628.706714428557,-16107.962732815446
0.23653305311143533,0.45952889847528994,0.2007011541863337,0.49422094190860394,-16692.598053552236,-16934.675173959215,0.3239653819252465,0.600208044728322,-13518.785130471131,-16181.631202270426
0.2121085708666729,0.42931958682996685,0.19821264197294808,0.41128751291462634,-16943.439357708245,-16992.794496810573,0.31747527546706544,0.5354742126073645,-13972.059335649752,-16181.368225407554
0.19971645208230257,0.4018655918311471,0.20032981929689508,0.3885235950215301,-16927.048246715967,-17073.8491898364,0.29329891615432513,0.482905965745089,-13820.842422703983,-16425.34710620484
0.2228248256755053,0.46528258672772493,0.2172854119173744,0.42209901563001506,-16931.357334098044,-16810.2202346647,0.27530343413449265,0.47341024386238356,-13553.568186574023,-16315.587559259242
0.19543659544864417,0.442205792881633,0.20458518507173606,0.4091158428831892,-16955.818631941,-16848.18582736257,0.2692537051602621,0.47224636275851406,-13565.94979997538,-16535.330441006772
0.23637143998979973,0.6083066261493961,0.2746109989929657,0.5315711199018467,-16619.71081420778,-16251.267613586086,0.3171609975611359,0.551221919527391,-13135.142055161314,-16259.12636731303
0.1478103026555995,0.3557160440297045,0.1419496679184701,0.33427152835550983,-17639.44691637082,-17644.934281711696,0.18201945009169304,0.36819916835659244,-14189.96741195473,-17216.68426899193
0.1455889096037547,0.3899429902969652,0.14260217263996833,0.3851857259459489,-17360.281017837424,-17375.617075655387,0.1790837335577272,0.4206202153432782,-13843.262182849232,-17061.18719927335
0.16146107609453259,0.43770166231809715,0.18374042883952355,0.398009110873566,-17190.479899660946,-17084.17783878892,0.19514709575449862,0.3907517603951082,-13632.861619084382,-16866.95364928244
0.1535651361232734,0.40947384809106196,0.15404562425354015,0.37669486739712177,-17292.476776122858,-17291.0429838817,0.2053988466748964,0.39480450041110626,-13821.797177192035,-16928.246609595903
0.1532487683745556,0.41483416696748737,0.15812829703955728,0.3908459999622436,-17267.67788029477,-17179.66238956312,0.18829977442763313,0.4008479548706261,-13775.65943405428,-16915.56546865113
0.16156657452806458,0.42137080827569534,0.16726859237140296,0.37461327183094223,-17244.425964982736,-17107.25010469761,0.22641478484239738,0.4400317713781364,-13733.78435424855,-16757.107709559175
0.18843840281100332,0.43086492484311745,0.15999157181446802,0.4400269172882861,-17059.843925226894,-17165.620157645095,0.27584980433149875,0.5322658907391138,-13609.84091825096,-16321.059399192283
0.160278722343791,0.3844251707301458,0.15118534082022628,0.37211093158209946,-17320.225671142314,-17388.828100243307,0.2527441360318976,0.48350422597685716,-13947.777285445278,-16614.174993246103
0.17405594228032256,0.3998074580208766,0.17829364497006103,0.3984106114974556,-17221.62254606236,-17079.838585537967,0.25719328493403376,0.4557317680861486,-13763.801328904017,-16566.20462256061
0.1821049340859958,0.4490265307018468,0.18106173845039503,0.427643817272184,-17050.934586004245,-17040.53197047245,0.27306641325809483,0.4844751419609064,-13626.31754652373,-16553.589598518236
0.17914379838428854,0.41966863637204227,0.1555964206384796,0.4095974513572451,-17029.978496232572,-17338.2003887759,0.2890881571687727,0.4966768689324361,-14012.62237384875,-16454.30105454767
0.1855606664998054,0.4303314204975425,0.17199365072218192,0.4204724203799574,-17099.50649772978,-17143.084175551172,0.28095955935214373,0.4904344815364396,-13642.404841310119,-16382.651335376191
0.1935507379292596,0.4346212744692369,0.1712009082449049,0.4551142827743256,-17080.533514512164,-17045.283843303798,0.29515660222183765,0.5295238662333969,-13724.7303813236,-16214.127275087762
0.19054715144936954,0.3947186832497541,0.16971166497767956,0.419889490207198,-17129.59386347301,-17307.793872184327,0.2780866552684531,0.5401595205381969,-13935.23176607785,-16412.383561706705
0.19056654285590216,0.5147379090612958,0.21888109465902367,0.5170811284668222,-16953.934643210534,-16777.758011007878,0.27364762939145426,0.6220741935855105,-13317.491643227688,-16456.53047965581
0.20357525389071543,0.48107473406992324,0.2025126593703444,0.4608555625482334,-16708.026619440578,-16757.148147126238,0.27563191456750197,0.53218058285476,-13571.98168416513,-16224.911236981916
0.16325166416680006,0.4079246766438739,0.16114072285820272,0.4016590771955455,-17331.146249675745,-17160.88890071176,0.2380388389432688,0.4475340149594657,-13630.812652103803,-16629.803678401215
0.16772263737097304,0.3651476883574698,0.14727912552065953,0.3472907430248951,-17443.917268343008,-17585.369867399088,0.23453125353819462,0.46461381515330225,-14150.039818437466,-16705.641707516905
0.15366717420395207,0.4041447677617429,0.15133410462378194,0.41963315644350696,-17311.07128668338,-17495.009421861745,0.23677358789753952,0.5650367078827555,-13821.307012176705,-16719.297172478746
0.176241577892747,0.4060860635596202,0.150619332756477,0.4095190613067262,-17161.01813207316,-17292.524090880597,0.24387409989558967,0.499091397716433,-13728.571381377395,-16469.957262208452
0.17036994657740187,0.4361690119668103,0.15001477953190884,0.4116791330535516,-17160.72330237877,-17209.494788811506,0.21718214348655998,0.4467391740074242,-13753.794407570069,-16680.258056996216
0.1657462087606934,0.4345228620052512,0.15217541660396797,0.4038950089825711,-17173.51128925699,-17181.426145044257,0.21978233871746375,0.47948341928419685,-13704.685524098106,-16751.480711587556
0.16515761447702584,0.4061532731844224,0.14971204309984834,0.406872360263007,-17209.382417084693,-17314.659268560412,0.2197552650483946,0.4922442073368227,-13793.848503396865,-16720.798505799467
0.15467257508276805,0.38196224859540556,0.12994791157042404,0.38179412604462676,-17347.179231963768,-17469.02431073297,0.21952987191651227,0.4421194335502909,-14120.79663858683,-16864.78743368999
0.16812448002822614,0.41676578313250073,0.16572379260399345,0.41792844811742763,-17195.848179686393,-17157.086277044342,0.20160523949052384,0.4605478395290261,-13657.76401033594,-16885.84121023548
0.12683715855797406,0.3669504301692701,0.13551764132512867,0.3473835394115571,-17467.681241070182,-17520.00296907154,0.16046486520063064,0.4021678584045955,-14225.417102336902,-17236.999438686093
0.14602869935847154,0.38963554170524606,0.14489924084808933,0.3372161646397552,-17414.520825494663,-17490.942575866415,0.176970092894796,0.4175623691295182,-14106.32699509936,-17072.41759372921
0.14321708604152547,0.42599849190218797,0.14615829975721362,0.39592395535635855,-17240.222624719736,-17255.558777715214,0.16178222203416148,0.4089978922068851,-13648.197034478213,-17129.782453308646
0.20921085655024715,0.392606716101156,0.2352757459893603,0.35503168489652837,-17163.531964211135,-16801.6843152466,0.2413265017569355,0.41551441880369533,-14272.395456199876,-16826.26707643252
0.19848918978796706,0.41459279344100797,0.2253237842338972,0.3925284833257672,-17008.704018440934,-16845.670536022546,0.23256725186988073,0.41944703365154185,-14029.798025202977,-16774.879228665603
0.18913575459101983,0.43204408770240105,0.24783726179113996,0.3961828718494088,-17141.979833785612,-16718.758629518015,0.24632198040058306,0.4537379554287582,-13907.437887476059,-16614.988275012875
0.22698261357543092,0.44242808494656816,0.26521044433771135,0.4237223796112662,-17021.77553843879,-16769.06502620097,0.24596616242539185,0.45124748736123715,-13998.4683399716,-16811.12745456848
0.23693954011907806,0.43604521934436746,0.2606821582673681,0.41720330194484656,-16751.22214565501,-16555.166263188723,0.2917204796943292,0.45354343743304476,-14117.334712896725,-16608.270727703166
0.2211523898193128,0.4391977661616825,0.24731430494183756,0.3874874293365795,-17021.974484276918,-16732.086146929865,0.26784381587047257,0.48463764393141234,-13914.372466621771,-16517.065028947185
0.2231846415288732,0.4610230552526738,0.2617554276510408,0.4459747685040405,-16911.377904465386,-16649.84927732933,0.25557730417900604,0.4810718270349137,-14076.937531371852,-16693.829095370573
0.2560530726071511,0.49949975036075,0.2985006826267695,0.4490274177900284,-16702.394359228412,-16309.42845288786,0.26983621492809134,0.44747326435599194,-13921.514184593836,-16620.61063598195
0.23037173289000895,0.4336203402358738,0.253479232024871,0.44028066785608266,-16784.009661348617,-16603.06855709048,0.27398660742211894,0.5042292872200694,-14094.125565269525,-16601.661033949804
0.2445691932379489,0.5196449245329774,0.2910945287917892,0.45779302125333,-16634.696166763046,-16519.211312370724,0.28321717705293475,0.46433208167089846,-13867.496918213954,-16486.04799362034
0.25901189804131186,0.4636229648865844,0.28192278967201884,0.4579922963251091,-16676.924602561576,-16516.48397176792,0.2937622517019511,0.47999996738789763,-14145.19176427764,-16379.504483204995
0.23655425384915124,0.4571083893798284,0.2612454099763384,0.400360343192299,-16896.575200154846,-16613.372559403553,0.2775951605206428,0.44149138070224875,-13964.345191199485,-16618.459875923472
0.23358309924255943,0.41197503348188724,0.2628217690831659,0.4175767818303767,-16911.118109297247,-16598.144617227048,0.2804883455428833,0.5108195454165555,-14283.457931542554,-16513.88392436579
0.23018997699460853,0.43495757136255053,0.24975245942565594,0.40333674636854183,-16840.47522741276,-16769.16554484467,0.2776916051586497,0.4392467460508003,-14057.144580435608,-16644.4191575491
0.22758749675199705,0.41272611473550663,0.25458207396379995,0.38606774404783933,-16925.146669341695,-16681.04583839993,0.26287846618558913,0.41460678204218804,-14258.773241898394,-16754.098402840827
0.2014889014227404,0.47029080864090994,0.23473170327570736,0.4216912565804318,-17107.64578527631,-16831.215669915226,0.21907663781869946,0.43934514792117335,-14033.890183969052,-16865.00893707071
0.1982960079746634,0.3933359617082855,0.2310426731903585,0.3802249204909168,-17187.408795996802,-16908.966157859675,0.22276047154971132,0.46187364742889603,-14210.583679023204,-16946.68489805476
0.20881336171946818,0.4519379682517971,0.24170852150984223,0.4053094574102961,-17142.68644285912,-16742.412870695945,0.2158963700715443,0.45462780670227,-13988.388013433865,-16982.233215927597
0.229104933498782,0.4505452514418544,0.24928219140171845,0.3999819797241578,-17031.25853419248,-16793.994559149753,0.2523852377562284,0.4104602942901958,-14157.09862765298,-16744.46013872919
0.21254157645565444,0.45234060846114893,0.25428156941714375,0.44737162782905443,-17107.329063408746,-16674.93597194057,0.22442250063732405,0.47886903595211094,-14082.229326690505,-16885.492283781266
0.19785909541449723,0.42959527541966946,0.22179616654239515,0.4302080375863466,-17056.818952595084,-16824.46543753718,0.2036783859437737,0.4625960270342081,-14260.900677823902,-16898.52951590123
0.18509072335693602,0.43232151542535746,0.22120632174670923,0.4223359740540153,-17127.647133893253,-16834.4221210081,0.19431143627356764,0.4326381303699463,-14241.438663417834,-17157.769929830785
0.19868041224819835,0.43625473852170005,0.23228961556800817,0.4382184831746819,-17250.140457065805,-16958.89532592206,0.20842444122463233,0.45948326302094705,-14245.959138465758,-17030.183681412782
0.17938742325490217,0.4119858987263222,0.2098945772894715,0.39640452709560575,-17390.12181111629,-16973.97302726383,0.19748204691087418,0.42569092717752366,-14248.353425783382,-17104.482937397057
0.17524943691983366,0.3955348581544472,0.22371727946182496,0.3802055479541546,-17299.53573752933,-16946.153232755543,0.18392045365600232,0.4343904802258923,-14320.360323610344,-17153.564965636495
0.19159890225575668,0.44071959523425275,0.22438930667649587,0.4016396389148561,-17174.738394816304,-16959.444716799255,0.19401469324421378,0.425881988742952,-14162.654026051341,-17078.66384490524
0.17522412780202848,0.4215202561966982,0.19921106300812344,0.38650894895233945,-17325.891180375667,-17045.47312628296,0.18726216324423495,0.3847251547944601,-14263.992471563171,-17176.387188016888
0.18553872243755595,0.42856494565832975,0.2197000258986874,0.3832226094771345,-17169.85443888641,-16868.992316219184,0.1991868089339535,0.43643121057862144,-14083.25778976176,-17131.707743099563
0.20784881699024887,0.4486684557107911,0.2639468562081864,0.40382502799412795,-17151.05747917886,-16408.189735347692,0.19829522212234924,0.4104542821007766,-14161.46333877093,-16970.506561227787
0.1911879034354888,0.41440634552380573,0.2297353926412684,0.3709603886580571,-17036.124105234696,-16909.915789254872,0.21767480792279179,0.4181414238747242,-14334.249916846864,-16857.77188454476
0.2138228400769721,0.38926181247187225,0.2503521567461285,0.39008206362317793,-17011.78767274433,-16720.47253098634,0.22465562521067495,0.45088268669302245,-14326.32512955107,-16823.689241179858
0.2033630176713075,0.4407054422836454,0.24772641088365657,0.4344817449812794,-17020.721119185244,-16717.69756131534,0.21529048440017678,0.46513697794137016,-13930.581821565294,-16880.50624814515
0.19718162325231417,0.4347349941471015,0.23763531654228626,0.42380695380681743,-17128.940096629565,-16732.93202492095,0.21668479830914478,0.46325105959989255,-14098.92378568004,-16904.362143410526
0.19721524761774345,0.4265141629742429,0.21971614271295328,0.3941492691109277,-17109.902290599966,-16838.911888435152,0.22346258166275693,0.42857893062456465,-14167.214870417778,-16945.184546594166
0.1729791608702442,0.38034133682599547,0.20193093969149423,0.3561277954793979,-17362.933184157482,-17171.990097209036,0.19526260436756976,0.38411842019006454,-14406.694416720507,-17183.335723570723
0.1969545110745947,0.4265819946243394,0.21458534230737228,0.41607790336454864,-17290.917961331652,-16985.506138185207,0.19282841484355023,0.44435316179110657,-14261.368851418329,-17271.97629988814
0.1882254754252768,0.45700944403206784,0.21849672236270107,0.42017368870905447,-17318.38156212514,-17024.61596362353,0.19433509300471935,0.4152159188644785,-14042.126839465125,-17176.409133654182
0.19191789793421918,0.5502282245556899,0.19176849465686646,0.5650609551282865,-16552.05014315445,-16659.16745695127,0.20013606213630555,0.5913825199473631,-13528.614144803876,-16443.97723557145
0.18501317337610593,0.5449351935219948,0.18128391137438873,0.539621570239858,-16425.47609768818,-16579.642521967922,0.2219098326753367,0.576844447450653,-13456.421060509161,-16323.06324145499
0.19646628909796174,0.5525974944930085,0.1931988844456871,0.5645081021298983,-16472.35628727843,-16688.629064524735,0.21281877886697168,0.6047290021101627,-13359.573706678726,-16411.423547754923
0.19052085808261376,0.5342521296069702,0.18867830866155033,0.5423773216148685,-16498.062501890097,-16715.81055436194,0.22181902237993353,0.5608816110872472,-13839.862260138876,-16323.188643939586
0.1915409757884998,0.5619598490544228,0.2234038367477507,0.5497758215096099,-16527.645132404105,-16530.460692982273,0.20052377474027366,0.5651232917981098,-13539.780616201411,-16404.144254543495
0.20640893407326363,0.5546902675551112,0.2240603846922676,0.5638792061327621,-16545.989165062078,-16615.266220601465,0.22518658527468133,0.5854331482427303,-13539.646282161906,-16481.388961267596
0.202735096667467,0.5874026701699702,0.24030277168641678,0.5883333046533076,-16316.274337519884,-16461.400697026973,0.2314115671101774,0.6290494585641936,-13319.98690964402,-16174.117576380022
0.1928137266091572,0.49851211280838437,0.22024832113771237,0.516205064706527,-16707.43204551736,-16617.214162543096,0.22738261807202526,0.5910903359156413,-13735.368397718958,-16458.879322689478
